prolific_id,A1,A2,A3,A4,A5,A6,A7,A8,story,p_type,recall,q1,q2,q3,q4,q5,q6,q7,q8
5ea945b5692da4020240a251,""" The arrived about 11.30 and had just about thirty minutes before their flight.""","""The reason for the holdup at the security is as a result of a metal detector malfunction.""","""The client are walking towards the exit gate""","""Anna sat at the Business class section according to the story.""","""A cart""","""Are you a journalist?""","""The couple will met for a dinner sometime next week""","""they parted when the plane was about to take off.""",42,loc,"he story was about a man and a woman who suddenly took interest in each other after the man tried to save the woman from being hit by an oncoming cart while she was adjusting her shoes. The two friends later got to know that they finished from the same school during their discussions and interaction. Their meeting later ended when the lady eventually boarded the airplane, but not without both friends fixing  a date for a date.",0.4,3.0,0.0,1.8,0.0,0.0,2.0,0.0
5e013bff839079d2336c9b06,""" big hall with high ceilings. about 17 rows of desks""","""aristotle""",,,"""did not specify""","""long distance""","""long distance""","""maria""",14,np,"So Maria want to break up with her boyfriend. she does it in one of her last lectures of the day as she is going off to the airport immediately after. she seats at the back row with her boyfriend and tells him the news. he is sad and does not agree. she says its because of long distance and it will be too hard as she wants to immerse herself in the new culture she will be in for the length of her semester abroad. all the while she is in this big lecture theatre with high ceilings and 17 rows of desks, the lecture is teaching on Aristotle and concludes by saying no to forget about the exam coming up and adds that the students shouldn't hesitate to email him if it clashes with any of their other exams as he will reschedule it for them. Maria then proceeds to leave after hugging her boyfriend - both with teary eyes- She remembers her favourite alpaca sweater is in her boyfriends room and asks him to bring it to her in front of the student building. She runs off, her boyfriend watching as she does.",1.8,1.0,0.0,0.0,0.0,2.6,0.0,1.0
5ec7a3794f89b8205c25fba3,""" Charlie works as part of a student funding group Alma is a Ceo""","""56000""","""cannot remember""","""hug""","""large, inferred by the fact that they could whisper throughout the lecture and theywerent heard""","""history class, it was about augustus""","""history, specifically about the romans""","""an exam on thursday""",34,loc,"Alma and charlie met in lecture and they had a discussion on how much money the group charlie is a part of would invest in alma's company, alma was stubborn and would not budge on how much she wanted invested. They both agreed on an amount(56,000) and parted ways.",0.2,1.8,0.2,1.0,2.2,0.8,0.0,3.0
5c17c149f596b100011ca8b8,""" 3.5 years""","""3 yellow canary""","""red box""","""i do""","""exotic beach""","""rich and traditional""","""fish and pasta""","""they really liked it""",21,loc,"Sienna and Alvira went to a restaurant, it had a beach view. They sat down with Sienna hoping to propose with a ring that had 3 canary yellow diamonds. They ordered food and really liked the food. They recalled their happy times together. After Sienna got down on one knee and proposed to Alvira's delight. Alvira said yes and the restaurant applauded. Alvira then went on to call her father to tell him the happy news.",0.8,0.2,0.2,0.6,0.0,3.0,0.4,0.0
5d331b4c9ce6590019010930,""" old worlde""","""grease covered""","""steak and drink, venison and martini""","""not much""","""ceo and designer""","""600,0000""","""jetoline""","""clink glasses""",31,soc,"Two men talking in a restaurant about taking over one of the men's companies. Mr Gordon is one of the men. Mr Gordon does not initially want to sell his company for $600,0000 as he has some concerns about the way the company would move forwards with new owners. the person buying the company reassures Mr Gordon that he could take control of his own department going forwards and so have some ability to steer the company forwards. Both men order food and drinks from a friendly helpful waitress and an old menu, one has steak, the other has venison and a martini. both men agree a deal for the $600,0000 and clink glasses",0.4,0.0,1.8,0.8,1.2,1.4,2.0,3.0
5b88,""" shopkeeper and manager""","""unknown""","""unknown""","""unknown""","""very busy, 10 lanes open""","""unknown""","""10, unknown""","""card""",33,np,"Unfortunately the story was muffled and broke up in places, but the story was about a shopkeeper making a deal and at the opening of the shop it was extremely busy with 10 lanes open.",0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
598c282ccceb0f0001b39660,""" book""","""are you a gymnast""","""tuesday dinner""","""10""","""35 mins""","""malfunction in the detector""","""j37""","""7d""",42,np,"A woman stops to tie her shoe laces at an airport, a man notices a cart is heading towards her and he rushes to save her from being hit by the cart. They make small talk and agree to go out for dinner on her return from her trip. She still manages to make her flight in time. ",1.0,3.0,3.0,1.8,0.0,2.8,3.0,1.2
5c12ce5fd3f0d1000108430a,""" It is a food store , big ""","""meat ""","""2 checkout lanes , and lane 2 ""","""they use card payments""","""a mobile ""","""cuts of meat""","""for the barbaque""","""late afternoon""",43,np,"They both enter a grocery store where they buy cuts of meat for the barbecue that is taking place later that evening , ",0.4,0.2,0.0,2.0,0.0,0.8,0.0,0.2
5d9f8573ce3daf0015e3e400,"""I cant recall, I think they were in a rush""","""A person in front of them had a lot of metal on their body. Sven also had the ring in his pocket so security stopped him.""","""I cant recall""","""They sat in the front, B2 and B3""","""I forget""","""I dont remember""","""In a box I think""","""I forget""",22,np,"The couple was at the airport and were in a hurry. A man in front of them was stopped by security because he had a lot of metal on him. Sven was planning to propose to his fiance at some point. Then Sven was also stopped because he had something in his pocket (the ring). It was not his intention to propose at that moment, but he did so anyways realizing his secret was about to be exposed. He proposed and his fiance took off running. After Sven caught up to her she says she will marry him. Sven was worried for a second but then they were both very happy. They got to the plane and sat in the front. A lady next to them says she was recording their story and it has gone viral.",0.0,3.0,0.0,0.6,0.0,0.0,1.0,0.0
5def01c28def535b96fa6133,"""  ""","""pumpkin puree and vinegar""","""4 checkout lanes, they step into lane 3""","""14 dollars, paid by card""","""4 years""","""one glistening diamond, clear in colour""","""inside the wallet""","""her mother""",23,np,"Alex and Chloe enter the grocery store. They are a couple and Alex is planning to propose to Chloe. It is the day before Thanksgiving and the store has displays with traditional items. Chloe is shopping and picks up pumpkin puree and vinegar. Alex is acting nervous and Chloe asks him if they need anything else. They go to checkout and choose lane number 3. Chloe starts checking her phone. Their friends are waiting for them by the store's exit. Alex gets down on one knee, opens his wallet and presents an engagement ring to Chloe, who is delighted and accepts and Alex puts the ring on her finger. Other shoppers start to notice and start photographing the scene. Their friends come closer and video the event. Chloe sends her mother a picture of her hand with her new engagement ring on. The other shoppers allow Chloe and Alex to go to the front of the queue. The cashier scans their groceries and they come to around 14 dollars, which Alex pays for. Chloe, Alex and their friends then exit the grocery store and start to decide where to go and celebrate.",0.0,3.0,2.0,2.0,0.0,2.2,3.0,3.0
